timestamp,delta_c,delta_th,delta_l,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
0.0,0.020486978353572712,0.008450270066340276,-0.014984885237344236,1.1367686976994127,0.03059486813176465,1.8045887787050843,0.9537284250716049,good
0.02,-0.0035923720831990314,-0.0008241378006019912,-0.00541876430071091,1.1961927833042072,0.02055147942456595,1.8617484480076487,0.8215552773506329,good
0.04,0.030330456787164003,0.00433549791834086,-0.015596415759427463,1.1910821358349901,0.02922681626393267,1.6651094892973488,0.8751008514962211,good
0.06,0.018819268674217876,-0.028283857631450426,0.0032147873392507436,1.2101107360747811,0.02335779147944863,1.7850911183169804,0.9205043819638514,good
0.08,0.01917956083426361,-0.002473814113164672,0.01205425068500972,1.1503823413522938,0.020588046721562826,1.8576143994189998,0.9245777065055483,good
0.1,0.0009348233367536936,-0.004038053287068515,0.013859544901960084,1.2006971052379365,0.0005261054106290401,1.7778957934788706,0.9099624825181138,good
0.12,0.015501843596928624,0.015527668231350532,-0.025730331464277816,1.2559050113207615,0.024448164547988475,1.7654830886900086,0.9766032702321457,good
0.14,0.02379761051469524,0.020210700682689285,0.0010416079380523946,1.1820507012193506,0.018142070076606082,1.6939373632998043,0.9178583143417101,good
0.16,0.013781649882588558,-0.018796942665726738,0.0016443503469018533,1.1815032667635936,0.008316636823780843,1.7948741222784066,0.9211320478055596,good
0.18,0.018934881834026616,-0.001973684168854582,0.002065486474570326,1.198178641655135,0.00015769015339849382,1.8213893994794124,0.8852193814585259,good
0.2,0.021578106016028085,0.014168192821541598,0.011596223527404302,1.1321933564917248,0.007883444280741232,1.727979373950044,0.9486294946727254,good
0.22,0.015761287846461403,-0.003512228690775204,0.0065285490962052155,1.228789823057322,0.008581368344113532,1.8922303594279235,0.9621566680772287,good
0.24,0.008720583996487015,0.035036273664157326,-0.004935461561412724,1.236911380703655,0.016102111471014424,1.8024093590925754,0.914111302858569,good
0.26,0.02883115764790277,0.002608428190648928,-0.015985725802362613,1.119628468721119,0.034375354449793546,1.8518881160543095,0.9302581668608431,good
0.28,0.01967555779831731,-0.008416052638637433,-0.021387825822050573,1.1654254471952334,0.007960389717867064,1.9035513667334056,0.8939655492856149,good
0.3,0.029234051802783885,0.023441944565658433,-0.016494522078759396,1.1697085628026114,0.028498296851658195,1.7226879682295433,0.9541526704569226,good
0.32,0.03973606153628597,0.009228830987414428,-0.016717548950827932,1.2155687893276863,0.024863746444047527,1.7715536021977738,0.8711730997796866,good
0.34,0.020420232448573394,0.007778418379609933,0.014897004975229285,1.2005431233095134,0.025844936118610745,1.8352584921931059,0.9481677880478353,good
0.36,0.030151925018507924,0.026941105245550927,0.011243887953912986,1.1924287215280989,0.020433825038355436,1.8114023357306615,0.8423832157020236,good
0.38,0.02964524576475221,0.005894137463300319,-0.02998331120267682,1.2293160255147009,0.04316786044031094,1.723020945054485,0.8649326329851377,good
0.4,0.01751263396536987,-0.010999703931659307,0.003308813495423435,1.2343884943301677,0.032215576931394437,1.7380663974958364,0.8566427112708135,good
0.42,0.0017267070367202823,-0.007663223752515055,0.001088614961274842,1.2434433321328477,0.012758302788541783,1.8062644549436826,0.9367098837509223,good
0.44,0.026098888973470326,-0.015339791672315483,0.006996995476802508,1.1106234540497717,0.007764470418460347,1.7636016631789275,0.9570257028261411,good
0.46,0.04062357438406583,0.015642979092656596,0.02007410150958371,1.1793625893286712,0.013197095323910755,1.8052000222035534,0.8450009745251439,good
0.48,-0.009700429850648066,0.008352821603398614,0.015927853781293615,1.1047085372270933,0.016918568994940014,1.7744890568302818,0.9002971119789779,good
0.5,0.017906100463179343,-0.011761979252084297,0.015875745723428935,1.2006707970973927,0.025991445282545676,1.8063864781881211,0.9486306913930509,good
0.52,0.026802832363245297,0.01668309082955454,0.016435777456891905,1.1429766025142516,0.009725506508140875,1.7771128228842863,0.8480624664961579,good
0.54,0.04506066305538752,0.013366258275066918,-0.03994759191844878,1.1643838492765002,0.0073627924804467535,1.7871849827809834,0.8058892175298928,good
0.56,0.033001185299382,-0.018925774633290045,0.00701845509731119,1.1917781550081994,0.03699444363014674,1.8683074311143855,0.9133127093236223,good
0.58,0.005030300080114475,0.018414828048700527,-0.005899284753858924,1.1746346173566946,0.02198915199508,1.826604992546066,0.953139061651342,good
0.6,0.027942614424859832,0.0065453667340304045,-0.025180854054714395,1.2370612639690735,0.024675934246774344,1.8535150025055505,0.8391113695477896,good
0.62,0.03398076240695735,-0.004255817394472995,0.0040808571636835435,1.2391680719109504,0.008779184778434215,1.7823642727781521,0.8857319278566776,good
0.64,0.013181328113618995,0.024945897564021772,0.003463128994484894,1.211668789965924,0.0008014342926001422,1.7467363714978197,0.817424823939946,good
0.66,0.04022702380850474,-0.017566591169847396,0.010119436078783347,1.089045849184824,0.026127565159037976,1.818986155337191,0.8941396717203416,good
0.68,0.016396796456721693,-0.016863916321521556,0.008976802813814846,1.2430234141621812,0.0332338078206124,1.7603875134891585,0.8688945880881445,good
0.7,0.03249890137383814,0.01315651004338115,-0.00835905747636013,1.2646348087391859,0.020314352370296246,1.759204018747135,0.9977798509240324,good
0.72,0.007904669608261139,-0.016071617170069278,-0.009444743375764949,1.1872353774806546,0.023957784805211938,1.8152382547270387,0.8799469636719464,good
0.74,-0.015424519802309284,-0.015025293346712335,-0.011576050528013618,1.1874635706989847,0.030993970965442267,1.8279757187283878,0.8920134821288485,good
0.76,0.027297058203847965,0.022792641599260522,0.009104810859926147,1.2068835380540415,0.0,1.7863674700569354,0.8412534299667361,good
0.78,0.03728653968669505,-0.036780201021708925,0.027590475542500943,1.1587350523998865,0.0378912790452406,1.809869655718513,0.9102457572605602,good
0.8,0.0481943257429655,-0.023424517218738485,0.00557677095273942,1.1600779683079683,0.028734141023956467,1.752472955888425,0.8480783374610638,good
0.82,0.003721475944381299,-0.010718550703865074,0.029670719753385918,1.2705274774430577,0.004956458420170236,1.7987477362242184,0.997446095641303,good
0.84,0.020745813561138055,0.021702959056694327,-0.014601799504831512,1.2440605176469866,0.01141463358154281,1.845312269808226,0.8526955272919823,good
0.86,0.02837512151207379,0.029299225491423955,0.03716305715435085,1.1936273027552005,0.02390933812312189,1.8473711538413071,0.8720783647823387,good
0.88,0.007852022877566263,0.02707359365067807,0.017351200676180664,1.0780290285046235,0.01711591598153908,1.8182139352197653,0.8686123219075709,good
0.9,0.03481498025674579,-0.03276144889563215,-0.026438607517482168,1.2077735045395859,0.02240914138193881,1.729025809871815,0.9034400436836203,good
0.92,0.020130773674710865,0.02571433415729379,0.011566183934081813,1.1356273448186718,0.03472606575465296,1.8056072798797351,0.9587160002700579,good
0.94,0.011043335834433905,0.006035755757732257,-0.006579926981251486,1.1473506982223383,0.003515116941077586,1.7535544256157962,0.9425836461004639,good
0.96,0.032212563073566014,0.028423421603738463,0.020688641088634382,1.207957774004269,0.010908426099797565,1.7810799733983884,0.8293528800266063,good
0.98,0.0349113194746637,-0.005746872563915827,0.004224152045568071,1.1622963106500772,0.023632682117582,1.75728796345108,0.8627181735538555,good
1.0,0.033656997363343225,0.010345644744735436,-9.820321024997849e-05,1.0730449701718396,0.026601862447960666,1.8187840939535747,0.914642891977685,good
1.02,0.02952266011371979,0.034124633540293575,-0.007244400306958003,1.1817788815738304,0.025816206560084622,1.8859845981031924,0.9239682083656982,good
1.04,0.025119706975010557,0.02398770632473548,-0.006075273373991046,1.0996446367467854,0.0205442496933144,1.8400347531093508,0.9517348181990364,good
1.06,0.026205234437595044,0.0021913202749341467,-0.0015652331442064995,1.184815127164576,0.002660534705803016,1.858950795158003,0.919427261084526,good
1.08,0.008157072613421612,0.009432768928626564,0.00616575116953438,1.1871088016209215,0.029888238446980138,1.8445925455466023,0.888228540498943,good
1.1,0.011976972939056725,0.001613962749671944,-0.023816944582882252,1.2021323980202043,0.021556342350272394,1.7332521356719888,0.9654099042654385,good
1.12,-0.004923379343945477,0.01315383035106289,-0.016087768728600522,1.2137801041743699,0.035088362735847776,1.7613178207638434,0.8944706168979476,good
1.14,0.02076639439228281,-0.0017448394719748077,0.004415580412133631,1.240912517399623,0.02782128580573049,1.8469730852600659,0.943812420360344,good
1.16,0.0029105138747616945,-0.0009497332828098923,-0.004784771376839276,1.1687227730399863,0.014120190396091378,1.7812320689843908,0.8842574138519963,good
1.18,0.046959837601170874,0.006746192365632195,-0.01485134475601626,1.13072683171741,0.017994097140284927,1.76381690211469,0.8735299133715292,good
1.2,0.031455174202072736,0.012291256891819716,-0.010644550978808105,1.175291449744203,0.010695609179469759,1.914526515784948,1.0131058720262442,good
1.22,0.028011556212709985,0.012345044107174375,-0.0001613853735742178,1.2112610270561488,0.0,1.7341078491726978,0.8830487202880533,good
1.24,0.00019561650955603744,-0.012371442724191417,0.009529055046258611,1.2821115461335335,0.02834289943345297,1.7947878920124773,0.9431945236887449,good
