timestamp,delta_c,delta_th,delta_l,delta_tlj,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
0.0,0.014104855160994703,0.009760374496076914,-0.007799525643355359,0.0014685010172729562,1.2021316714580976,0.02009818745143106,1.8191451995409647,0.8996614222108688,good
0.02,0.03275438772125405,-0.012619249529274554,0.02766652093833035,-0.02287157830002322,1.2996640672631434,0.019370864363385507,1.7548023110225448,0.8368059611118456,good
0.04,0.000293868986796042,-0.02925677698145655,-0.0025101487234919857,0.003932638665027381,1.1861427564594322,0.03402192322444571,1.729497805421353,0.9690974922947696,good
0.06,0.018069486629551646,0.024412977351799613,0.028166013603942663,0.0007772424780329278,1.0756338059460964,0.02224360997217815,1.7979340498762788,0.9571574656780768,good
0.08,0.03374073396419548,-0.0005644601805672505,0.013277830022973277,-0.008469888109777085,1.1320169719619249,0.01462140735764987,1.8987907342426487,0.9284881826039119,good
0.1,0.026150686538725577,0.004502169035342249,-0.013194613542401265,0.01674084185558079,1.155497912050158,0.028563144169481098,1.6960701820618842,0.9314750207622821,good
0.12,0.01583187664648511,-0.006496339706111961,0.004268320771740313,-0.0059059983136719235,1.2360829410150085,0.0,1.8853183188599278,0.9284635256569236,good
0.14,0.01830482801994156,0.02193093371275101,0.021931963326697453,-0.0071431340835279526,1.2231746098828,0.03053224532924068,1.914868027558654,1.0084751901933156,good
0.16,0.012912456046330631,0.01898672541478824,0.01185193948791513,-0.015325832455709008,1.3128422238980657,0.025352142645326033,1.848380103432191,0.854583359765514,good
0.18,0.03504860768820787,0.0023790970718523883,-0.010077782890435708,0.025598116727129434,1.2074878612838846,0.03011982634806529,1.8054212360037942,0.8636345666321616,good
0.2,0.004540241959816947,0.00716218361384605,0.023599573300826193,0.000338582154051065,1.2271400504929886,0.01293755278107613,1.8545296563316338,0.9312467321166982,good
0.22,0.019802343357382596,-0.0015850649340994327,-0.0003633329071447841,-0.019943215303699368,1.198361299572973,0.004271401297954047,1.7164877260080431,1.0144338716208259,good
0.24,0.04678055709574478,-0.023173977698333844,-0.0028726846021871334,-0.004755688025202496,1.2627712076681186,0.016228032331672106,1.8373311038386162,0.9734073750885255,good
0.26,0.0407306316066363,-0.008122943656062066,-0.03328192116501095,0.010335503987220033,1.1630742616310303,0.025705421816761154,1.9071750237954892,0.9390840433711946,good
0.28,0.02803144522991405,0.011775144134547423,-0.012568716044002821,-0.00537863734061437,1.2084181875997844,0.014005407740761186,1.8678289576229288,0.9639927868228774,good
0.3,0.03412372194638733,-0.02025036093133167,0.007876063888995661,0.01716854945270928,1.1976215041994496,0.03079096486010513,1.8337544285488485,0.8802434629311763,good
0.32,0.009773976276744634,-0.017246841192072256,0.015821142110289062,-0.0032254955365415713,1.1845486478118135,0.021783722315649824,1.713600740280589,0.9242629137236187,good
