timestamp,delta_c,delta_th,delta_l,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
0.0,0.028758260898037572,-0.000639202749526428,0.023237153286922677,1.1426397524949798,0.011340479562656696,1.8190638773023324,0.8911873371699223,good
0.02,0.03263230290437212,-0.014837823130569314,-0.01985244787531448,1.2235466192965267,0.024134004609858192,1.7599159331318903,0.9202776191738684,good
0.04,0.053414965398068365,0.0260440267056395,0.030819234540721403,1.1352373565869829,0.03385387536091086,1.7784041435310143,0.8153261812998764,good
0.06,0.03779395546722919,0.005606772890543314,0.004998205926077073,1.1882660459695926,0.006663317431625222,1.806979418791143,0.870779646277269,good
0.08,0.01120178806148281,0.014589574689593867,-0.00950138289735704,1.1444436997275107,0.020326416093230076,1.7769033315648128,0.9907049897553555,good
0.1,0.003298593114511939,-0.0077824787846316745,-0.022867625805335752,1.1675023146663877,0.03887155674986348,1.8392581408355426,0.9469285902498848,good
0.12,0.02929276961889834,0.0051056837452333,0.00029819728540607447,1.1736340610377554,0.021743548048219662,1.828928105152532,0.9258056399128711,good
0.14,0.02700736639051766,0.008792170813045274,0.028903337969917946,1.101649270981127,0.005384534681125083,1.7080164502891277,0.9004121893843186,good
0.16,0.006688376975818797,-0.003325543523399595,-0.011742848017033595,1.121195938245192,0.023732422517391636,1.8711198317287072,0.9068991909809285,good
0.18,0.03166840994108435,-0.013615088110028135,-0.02736563922826265,1.2159687797092542,0.028102000028677326,1.756473867400093,0.8705931100534229,good
0.2,0.04113063967931215,0.0031171422957768933,-0.00967878831353079,1.1962043947764012,0.013387878274038641,1.8084505364385892,0.9840661196515655,good
0.22,0.014167738783078428,0.017255527259998796,-0.0034302251633164856,1.3146288341445433,0.020545137727229077,1.8876092044561517,0.943699557588748,good
0.24,0.008614602577767362,0.0056161247996634875,-0.012982011873353298,1.2261691237381862,0.015566309837451596,1.8539418483151027,0.792897192554674,good
0.26,0.03508002830980993,0.0056250578406064075,0.0062398033595006735,1.2192610826994839,0.014859304855673394,1.7803540852696607,0.8575117465626807,good
0.28,0.013002447989430576,0.013878222469174098,0.02869470299992985,1.2928359924155972,0.01959775188799817,1.809742710731408,0.9070282717484351,good
0.3,0.04026357608796037,-0.001172568791390975,-0.001468516970541872,1.1945506029520214,0.01641385122669444,1.808659986151851,0.8340473327635728,good
0.32,0.039796140872520855,0.0040130927801808785,0.009922382102710363,1.2373383971402454,0.021722058239891477,1.7762116447628462,0.8546535998678509,good
0.34,0.010723220594832541,0.0004723605400184085,-0.01724825927391936,1.1812108526980991,0.031700777632528085,1.898270993567237,0.8562944175484668,good
0.36,0.0499373697521785,0.006611932886208008,-0.012118700753349398,1.239226767427172,0.024320915539251434,1.76853696801286,0.7980354697869536,good
0.38,0.0009199939492666752,0.005011353765656506,0.0056200932536012264,1.1563991394083686,0.02202213447524017,1.8637963456623938,0.8123263901438829,good
0.4,0.005545911573930094,0.012651329170793847,-0.005052157464547433,1.2485932059832199,0.01922581706646256,1.8132062380381686,0.9199565141965731,good
0.42,0.0325165682042232,-0.015371872125272624,-0.010542295482856073,1.1347911633199708,0.004851404485954964,1.7780200001558302,0.9469831080577863,good
