timestamp,delta_c,delta_th,delta_l,delta_tlj,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
0.0,0.04669035193467917,-0.1594079987857698,-0.32772705603170954,-0.2479774350229587,1.2917957438319259,0.05571277576216281,1.9562368855822836,0.9218427178819341,slouch
0.02,0.0198912245826744,-0.16209410866058976,-0.2810375615572163,-0.21035540442733824,1.3128129120479208,0.06760722742209234,2.059286518513498,0.9819847554242469,slouch
0.04,0.02660442413147807,-0.12896888129512157,-0.301132903451901,-0.23471104819358382,1.2870311692054024,0.044885109057524616,2.01354446658596,0.9219452940977163,slouch
0.06,0.046628976089581435,-0.12282800688254145,-0.3321421956760253,-0.24803668794626613,1.304696024238937,0.0,2.100346068882529,0.9345668853202811,slouch
0.08,0.05247740752283934,-0.15521193842189807,-0.30394537749654804,-0.2117068802368623,1.2871699655975888,0.03169576250346757,2.0642738567428713,1.027593476588955,slouch
0.1,0.08443971447704866,-0.16658437906579196,-0.32359931452611895,-0.2403852067310629,1.3332558623855078,0.02712716015345186,2.1810112679846747,0.9187106972520833,slouch
0.12,0.019448027507073674,-0.17279447348327806,-0.31916775743089215,-0.24677369018631712,1.5208856944336697,0.061761476250569096,1.979039916399372,0.9327671735223863,slouch
0.14,0.020226789699683483,-0.1790180073046678,-0.3285280143223496,-0.26698023085246375,1.2605536918059943,0.03821244950431365,2.0644970553234785,0.9206841445153208,slouch
0.16,0.057167253660895145,-0.15242028860904125,-0.2754092173916793,-0.24029278580284974,1.35939064663634,0.029994524156152093,2.196176009127357,1.0313938838269834,slouch
0.18,0.032707765526619866,-0.16109028183655155,-0.32784176437719165,-0.2458771979471291,1.328054198270231,0.01893895685439363,2.007573900882975,0.9917362333894836,slouch
0.2,0.022505349536775365,-0.13026135314397433,-0.32634322016717215,-0.24939224609319952,1.29954342886443,0.033900456571086625,2.1344983925659284,0.9957862589172526,slouch
0.22,0.016158944319410114,-0.16320826571993693,-0.2828831074226236,-0.24293000221579447,1.2322859651204803,0.06874631962346987,2.054612738639826,0.816465372236578,slouch
0.24,0.0786382675896669,-0.1400844401798178,-0.305020741380529,-0.27478450743804417,1.3721630912300355,0.06552156452946956,2.0647313694729212,1.0167301196721892,slouch
0.26,0.02458620356760031,-0.21026225837478038,-0.3367365178833643,-0.23594848330428125,1.179278522559801,0.04697763066528158,2.040391994226137,0.9810193301480694,slouch
0.28,0.04683819787501121,-0.16740144987909558,-0.3281224196266421,-0.2438309104154042,1.2359757316087139,0.040228713519643,2.223517418804551,0.9699484012684882,slouch
0.3,0.0392239244586422,-0.13372322032391515,-0.3238589328315575,-0.2730428835862472,1.3242865746857282,0.06689314892610386,2.067618393431297,0.9187448166053319,slouch
0.32,0.006995097204346207,-0.16336790103340823,-0.3231505328363359,-0.18572087067800452,1.3351019735777312,0.07063470918679285,2.095689307767745,0.9230139786917257,slouch
0.34,0.06135634542493067,-0.18412291005040388,-0.3131425594880403,-0.2569750686948437,1.2774877347379463,0.08185575107242903,1.9790399525938394,0.9932760144140579,slouch
0.36,0.009937976829052,-0.18910209357822613,-0.3339267898527139,-0.23976080336484362,1.269793877641579,0.03162030977699937,2.1483274527772824,0.961835234183486,slouch
0.38,0.022977873174604403,-0.15322725298509138,-0.3086832958782341,-0.2403556424195478,1.4333114463390766,0.04923208878222273,2.046003847770331,0.8999542680645205,slouch
0.4,0.015053993456671048,-0.1500501990355007,-0.315117756621352,-0.2429663360057754,1.3543111189189414,0.0496599865735761,2.1847248900739724,0.9660512825787646,slouch
0.42,0.03146486909996859,-0.14723493532155751,-0.3138948997584514,-0.2465481508704362,1.3579399682917734,0.03451972622177298,2.140693468284684,0.8848608678981873,slouch
0.44,0.0254311876412796,-0.18069923675067098,-0.2869598927567976,-0.2784675729734765,1.328028896259061,0.05244937277436229,2.0826172357515205,0.9031062481155807,slouch
0.46,0.05464267047664345,-0.16434303890253718,-0.2701110784773185,-0.257903722188783,1.2855601027659946,0.03667233011484658,1.9695195113914605,0.9282889913396181,slouch
0.48,-0.016455359673556443,-0.15787066063443003,-0.2906040227346476,-0.25648890570160254,1.1890883306286208,0.08178877883668578,2.017150851938218,0.884523048145157,slouch
0.5,0.027576107073799778,-0.1354665602033342,-0.3181533734536276,-0.22419956355766502,1.2608623669149726,0.03211046117287842,2.028671848762928,0.8995188793387275,slouch
0.52,0.02941922115351438,-0.17738565986690352,-0.2740386874937002,-0.23600268916801836,1.2645404393847453,0.03203608821908634,2.1097774448795437,0.9838948025965878,slouch
0.54,0.007073490459895104,-0.15767048819601007,-0.2782441947504832,-0.2824690953574189,1.3223225915015104,0.09478607438446987,2.117972923551202,0.8571327964338032,slouch
0.56,0.03824895214130472,-0.17834062909522408,-0.3367137070447345,-0.2820169599623553,1.240495861600012,0.034079743756884356,2.1371332159657324,1.003774733181389,slouch
0.58,0.04770938573102926,-0.17026069799544213,-0.3033641468818304,-0.24592997121069846,1.2013103455615122,0.061260899533069034,2.2418881744392443,0.9719949211600218,slouch
0.6,0.02066842285440502,-0.13675036014481784,-0.29285418145060793,-0.24723732273483032,1.2552417078425788,0.05884439080401308,2.0410244986076953,1.0421895313073266,slouch
0.62,0.049584708726301455,-0.15693460472704363,-0.3065249928781319,-0.2626946686960521,1.3528093963334133,0.06967570727811664,2.110220131033898,0.9427867383235216,slouch
0.64,0.017498297721207645,-0.16163731285455024,-0.3153696543487856,-0.2550539318264448,1.331691730268948,0.06300096096568122,1.9407482136935041,0.9930082592078608,slouch
0.66,0.04661115546960714,-0.15547627720189783,-0.2931276245701051,-0.2251001444713402,1.2984994963741092,0.05267409801086464,2.1332537740204307,0.9221798376596883,slouch
0.68,-0.009773292797767475,-0.1638724824503601,-0.2957239575741916,-0.19522925001978014,1.314410518421254,0.04767718323229242,2.119228496571012,0.8730946090212602,slouch
0.7,0.050104280329030026,-0.1724817197960924,-0.290723431613053,-0.27897911688129573,1.293577047487378,0.02902882973107801,2.052624849623376,0.958458335343059,slouch
0.72,0.02377867293209833,-0.15094987820904027,-0.2915983934683146,-0.22897776253235697,1.306849155954257,0.006267364118971192,1.9858167239602253,0.8864528832696953,slouch
0.74,-0.01739658516202429,-0.14589690820295492,-0.3024090360787545,-0.2643740996531097,1.322068498615808,0.03157431120492178,2.082266788291086,0.9065138160465387,slouch
0.76,0.0046436805887548295,-0.1398153080891088,-0.28283897353204446,-0.25783525168056476,1.271647516737589,0.07274697349603775,1.966730420058997,0.9132847627318397,slouch
0.78,0.010739431266558767,-0.1799284871742512,-0.2942924479702709,-0.2753798551302041,1.2513238245733869,0.04266467083462841,2.154878025951178,0.9640269390521389,slouch
0.8,0.058977711798117775,-0.1506682734931613,-0.31063563612889183,-0.2200911048668203,1.3784186710179676,0.0030153204526621826,2.0688213672617906,0.9654832684959592,slouch
0.82,0.03465602122459566,-0.1431031736562267,-0.3224324267362801,-0.24579736668636407,1.3092584538079288,0.05034504261177817,2.105495294184346,0.9653119008989339,slouch
0.84,0.03573158961230981,-0.18526138031986406,-0.31610951505914053,-0.19211308389744616,1.270340374185346,0.053699849911671434,2.151404551753172,0.9387037815621749,slouch
0.86,0.05517756858885336,-0.14238266635055466,-0.3456990489155567,-0.2550974711499756,1.3089781103462113,0.02354531473724947,2.155427184304893,1.0012863399191405,slouch
