timestamp,delta_c,delta_th,delta_l,delta_tlj,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
0.0,0.018811621237985243,0.006661529308283968,0.022132333638730375,-0.025331372485060333,1.3008464900848982,0.01766711048855807,1.774282013982728,0.8187965586440273,good
0.02,0.01579031286328307,0.004380959774170426,-0.01591161014278876,-0.0030782616652527393,1.1873802089481464,0.029095146094373386,1.7862889895174998,0.9094137055162052,good
0.04,0.0012016508370325855,0.008288573712913583,0.01811702611576236,0.0006427538951104659,1.139031510826821,0.027850912856766583,1.900609938152863,0.9078370217633943,good
0.06,0.013437946264475406,-0.002974633036114832,0.011314022147076566,0.015591150950230134,1.1248076239399247,0.029901774819502746,1.7831582686560428,0.9208087621720912,good
0.08,0.006235776848988362,0.00645494921935583,-0.0012622879876020622,0.011170559393677981,1.1617716826181614,0.015373636796213001,1.7801861288758936,0.8752933369573375,good
0.1,0.026810296255763328,-0.0057921500352232785,-0.008337449638491149,-0.0066946695448030944,1.2095245345878212,0.04345559500236858,1.7896459548464239,0.8520035148824306,good
0.12,0.00861571340357221,0.029524300771393872,0.002946034301525011,0.01685808424011777,1.2102209407171989,0.02008301900858855,1.7117923027620026,0.8835956133198724,good
0.14,0.008852589204728,0.02362306580890216,0.00602804394844794,0.016134051497994774,1.1886943948742188,0.025430011360055686,1.804278201524978,0.949710626647223,good
0.16,0.01653541103655636,-0.005118066687509993,-0.0006334265587322632,0.0013792781218847432,1.1925823241485187,0.036301095820697425,1.8678344801149576,0.9750833472628936,good
0.18,0.005874180034641292,0.018112342391959618,0.001588186749622962,-0.004810683433381655,1.2301177097508835,0.02688403694773891,1.7461861920648005,0.8746322493912619,good
0.2,0.005148616751186265,0.01138029307047196,-0.0068411094510128865,0.002224492182734511,1.2120298760269153,0.024736110748667682,1.7091129406467997,0.8561407234250298,good
0.22,0.021777090572955703,-0.015703628961975143,0.019066941513939405,-0.013099301254523901,1.240057365131751,0.013999256692623283,1.7444487252234224,0.8758424220925501,good
0.24,0.028549348740392073,0.006365940872316102,-0.005089896876083715,0.008860459111847789,1.2284097528241564,0.021302187840740852,1.8366918816502926,0.8553322476662572,good
0.26,0.01829183923594986,0.010511988958951618,-0.0027462543223594803,0.00033673873630112375,1.2302331015945014,0.022107300216598968,1.821728694870272,0.8728993018322702,good
0.28,0.01568657476825985,0.008842492029596246,-0.017120797590380432,0.016558051894420382,1.1299012817728462,0.018333539442980894,1.7776851401720593,0.869012982717888,good
0.3,0.027036431509593718,0.01716304111752876,-0.013875334130943686,0.010536131638027656,1.2012458926957674,0.012262185548267876,1.8265410402271993,0.8748636465702266,good
0.32,0.03545032094873022,0.0009140517468194746,0.011817880615252681,0.007593485337389335,1.1963408655557526,0.025164375977239226,1.8154516930051754,0.9073596452357101,good
0.34,0.008419924299729164,-0.00742928575511457,0.012415166991936925,0.005400947984062028,1.2542747990054022,0.011864306180801625,1.7896818558033245,0.8080515159700442,good
0.36,0.026033450854918722,0.0016847503480409594,-0.0019089936103097462,0.0070338049833162586,1.2881203142973168,0.00793748098586511,1.7564950817944327,0.8759913572578508,good
0.38,0.0032455675338480265,-0.020232730726554723,-0.03379836404124806,0.01219689181465128,1.2038111879224935,0.03042416817666255,1.8109168097775916,0.9350816811808876,good
0.4,0.07046725720599128,-0.0035739539629202925,-0.01324337270834131,-0.018738680072497738,1.2672204438004693,0.018884338412914783,1.745562118598239,0.9018860142493718,good
0.42,0.004476366888547793,0.0013871967944512932,0.0014278795946442505,0.00793890046992167,1.2073993153215927,0.011750622755043691,1.747076685985065,0.8367166612943137,good
0.44,0.05429745356826515,0.003822680626711211,0.006980504569990484,-0.005697322261107936,1.1839403581472776,0.0,1.7963036993494135,0.9421580213204034,good
0.46,-0.0013468741010915024,0.028439329712506616,-0.010973280332183767,0.0008498291046254797,1.1305541870967326,0.018187219477608086,1.7644883914840412,1.048488793518011,good
0.48,0.017221419406602184,0.01996577135724248,-0.01636468260266314,-0.009941194874697678,1.1500235273928325,0.023259982549895832,1.717152729277289,0.8540918528387805,good
0.5,0.030448485153207746,0.016421537094644684,-6.356820293643503e-05,0.008668031630473624,1.2063010481512524,0.022036696489820665,1.883783641587161,0.9475708347909394,good
0.52,0.01762366069637892,0.008197738343495626,0.014205595132842103,-0.0008042684649231805,1.2435555758184296,0.026811149379227916,1.8369711173872314,0.8972076947618913,good
0.54,0.03536081828960402,0.010010531229309193,0.026492773978760178,-0.015285160107164922,1.1705807363849074,0.021958422174120217,1.8006660029734591,0.9462501686480908,good
0.56,0.02696910936996243,0.008329748133839191,0.020345540206699497,0.0071495355280711175,1.2816874002679728,0.035048831747961876,1.7313758692689951,0.8729457271799638,good
0.58,0.02375967335881941,0.0050258707060004595,-0.00354588341831617,0.0061976926638048595,1.2673112600816976,0.030454700292300484,1.791694839857518,0.8884930440479876,good
0.6,0.02210200880616867,0.004640135841054025,0.025111286039654773,0.009982789904328332,1.1531727000655478,0.0437822856361501,1.7707357632957645,0.9128402729333359,good
0.62,0.012157515645769763,-0.01322481180412619,-0.005377539804216924,0.01559781400258213,1.205723126090702,0.03396786215864159,1.760999957847892,0.8676144044789338,good
0.64,0.03633059095759729,0.012366012721238719,-0.027086247277912347,0.0064355850945418585,1.1728815247427913,0.034614624453912564,1.8143627308453034,0.86607221755746,good
0.66,0.03235186127013342,-0.00949589048510884,0.014298034621870497,0.0012243062059992967,1.2055168578352247,0.022246198068218506,1.8651957418513005,0.900219089702339,good
0.68,-0.005697769274579514,-0.004286735566590936,0.006901200263031293,-0.017860613367501256,1.2510164077607127,0.028031184925856833,1.7814770896947136,0.7977735477426514,good
0.7,0.008843003702881188,0.020168443850495963,0.01246190281570999,-0.03001564728685728,1.1529520988813673,0.0016829817178131924,1.8078868761460667,0.9667596678044699,good
0.72,0.01842325302884898,0.010987619057267969,-0.007885437267544978,-0.026994892645600017,1.2418731378584247,0.02307360051917564,1.778916718681352,0.9102458036594571,good
0.74,-0.0045803806352027595,-0.01614114300462186,-0.0066549894806125255,0.01019915862920553,1.2824518703934547,0.023939885879058098,1.851015671164435,0.849127459616995,good
0.76,0.03906360256772463,0.0008869274064154313,0.005415237743524971,0.007825212049069498,1.2390513430313352,0.032907841789024485,1.8322196742829124,0.8857732302730629,good
0.78,0.03066267728099009,-0.020238014727738753,0.000336941620274284,-0.001521672990732606,1.1845630288336584,0.011698561472117584,1.7845715737430004,0.838745262560954,good
0.8,0.031358297885565205,0.0017246664101056139,0.008046864302555743,0.024006197932890657,1.188936479588161,0.014322918164304973,1.7625628033189418,0.8564120425987463,good
0.82,0.03365603617124076,0.0094907034680865,-0.005864296340340566,0.0032315566927534497,1.2514838188184088,0.027207826580805533,1.7491114191845223,0.9359904778827932,good
0.84,0.03557972629453285,-0.01333332309949583,-0.005186671030101618,-0.0003965067961108947,1.1478109478245393,0.01934810995290091,1.7646004054507798,0.9452508700528954,good
0.86,0.006506477632780058,-0.0010431929182898383,-0.016579325481835716,-0.010795009173545457,1.1498816007137433,0.027735629727926304,1.8679616515091764,0.9537036803535243,good
0.88,0.021137576426392777,0.006601490504673948,0.0076544506920111855,0.011982549341612206,1.1065293163187777,0.03330963169032064,1.8101576072528898,0.9816309527139941,good
0.9,0.02694759487958663,-0.04557590742593844,-0.026839681320895144,0.013209239059552725,1.1913964932100427,0.004419426648667402,1.794350634463902,0.8647463182178781,good
0.92,0.01607581680281204,0.03929072627567028,-0.006459563338388089,-0.024469137578477,1.1894948638787615,0.011888407995728285,1.8345424344042416,0.7523023627855515,good
0.94,0.03683298359907998,-0.009836947635803669,-0.005432914497128561,0.014447945683302599,1.2049194468181093,0.030077364567756427,1.7480336167116683,0.8880649590227506,good
0.96,0.040344111684499404,-0.0006085946927667169,0.011091319369396961,0.0008721855042982828,1.1735746500571937,0.02510608011781658,1.9007490309445096,0.913315672245704,good
0.98,0.0645095893686783,0.02048812976687809,0.007065349305808606,-0.023924186949281688,1.2243771615046466,0.026195236687337087,1.7939544034545283,0.8901190999568844,good
1.0,0.033659332412417746,-0.0044207525742189484,-0.0054141566220981905,-0.03233208856711206,1.2366975700524643,0.020585824986173396,1.785835560623668,0.823087941207832,good
1.02,0.06824546370595932,-0.02031625974214326,0.008567979199418638,-0.00673247194565213,1.0861695931132087,0.02330562300366158,1.8390927908138268,0.8869476292649743,good
1.04,0.009956306852119392,-0.020469101495457432,0.012214512503213803,0.0020140652403491995,1.1539042154052674,0.01909954637253015,1.7873023576453353,0.907197255959124,good
1.06,0.027264664641080263,0.00358205194062785,0.013955529677620057,0.00013538351371525178,1.1524253057369194,0.030768459070075686,1.7527095446430287,0.8628677531087203,good
1.08,0.00999647595576417,0.025006774788397346,-0.0012726073778175423,0.023215644457089554,1.2158990701014734,0.0,1.8083302506063579,0.8495348532639052,good
1.1,0.020602347520590765,-0.008599139090684878,-0.02086278072876805,-0.02833316823107225,1.2135799789225414,0.008356660110920669,1.7180662278225487,0.941416285832759,good
1.12,0.025892470806549724,0.009946842664181785,-0.0008334958750771441,-0.007026219901409728,1.285373767922546,0.028111932472491236,1.7572400983559306,0.8813206522818566,good
1.14,-0.004318700604382519,0.011710864403479888,0.0008282087950388102,-0.00011733195105803547,1.2042319751945967,0.023513684188188704,1.7892761438987228,0.8886957213220179,good
1.16,-0.0007352379197012934,-0.005880838450799528,-0.0014204821191930498,-0.011223092541165443,1.23147248559559,0.015505559659082945,1.8157529539385096,0.9394459814776194,good
1.18,0.04024838818087863,0.007899832176781486,0.023548325454828205,-0.00642325818235556,1.198171266038791,0.025419393357182907,1.773754881833454,0.8231571181450427,good
1.2,0.010459255518816959,0.001763120776618158,-0.014603815681754461,0.006189185639762152,1.2113047427802965,0.04445028465308207,1.7806185426287964,0.8732842913119363,good
1.22,0.04070765086365368,0.0025055854235559436,-0.015621706577480837,0.006913271284687322,1.2365015882674932,0.0350879237520222,1.8705573396167925,0.8757266601628728,good
1.24,0.037475193274948526,-0.010361066317590125,0.007502421350993008,0.021503933635236453,1.1439528664522887,0.027032456248428167,1.8564360774287847,0.9635233363106486,good
1.26,0.003979371954923078,-0.007585540859009745,0.0025673384216517423,-0.010291492621286745,1.2334357677370673,0.023357933664798332,1.824509618639084,0.897467684409124,good
1.28,0.004883620206603403,0.018580970570950487,0.0029554741520174187,0.018374257473876488,1.1184361114897596,0.0254410008967406,1.757212175598419,0.8676726649554805,good
1.3,0.04685969298014842,0.028862759668997123,0.015180932254730658,0.02752481029393783,1.1348392004173586,0.02954238944051848,1.7408911366808946,0.8577594869212766,good
1.32,0.02683682273432189,0.0010118595625825163,0.023296868730657005,0.010957530456284986,1.2878327565347005,0.022924044093349107,1.8486766256153173,0.8949327435661362,good
1.34,0.03740706246763052,0.01900038805356311,-0.008349838946113105,0.01796397328480535,1.2389830556915757,0.013541194206701473,1.7581357758834861,0.922466464828782,good
1.36,0.01799132670170841,-0.005231697864561537,0.010426794419170264,-0.006596499251071567,1.1544846783513623,0.032062961397910573,1.786992869316862,0.9286948603747398,good
1.38,0.027135166282015153,-0.0001971934309532899,-0.007567262902605011,-0.017510935316643307,1.1877987279766733,0.027208027665553025,1.6697578441663459,0.9511568502835102,good
1.4,0.03124460338857592,0.005575229567605273,0.009304188664730487,-0.005933527429059599,1.2350230966768005,0.021358777053770893,1.8291565309435223,0.9329403406665532,good
1.42,0.0005076044043791874,-0.012739201241997022,-0.023953165260142826,0.010455816800795426,1.320322219341989,0.004815206916334962,1.8338946052388578,0.8487859465717024,good
1.44,0.019652068957773695,0.001836416656120322,0.010525424676033174,-0.00048636193345042886,1.1600613451834745,0.015481756985505322,1.808239626691161,0.8706841136058795,good
1.46,0.009049233067303248,0.01231977765188551,-0.006360657423352756,0.018337614919678138,1.1922715472647625,0.018208817738372643,1.7583502758121812,0.8593061655313213,good
1.48,0.029731158111311825,-0.004223915927168491,0.003205305978100786,0.0021644889305529927,1.2416837419431785,0.029200752899591807,1.8196357488239825,0.9170753376783517,good
1.5,0.041601383884935166,-0.0021147453154379374,-0.014640873198556975,0.0008894525788169134,1.1633208070959467,0.02720169423912371,1.7549122730789473,0.7943155332846508,good
1.52,-0.022536504621384873,0.009799569471163332,-0.02150024233773662,-0.004895320450709526,1.2360324625154324,0.016308407422492743,1.8115903764562702,0.8453951301055526,good
1.54,0.03436926432108872,-0.0025190122576409625,-0.006230105944148462,0.00881789727811379,1.229306060931506,0.015344445837614904,1.74908871027494,0.8916841995471954,good
1.56,0.02520746804701668,-0.016002423888933897,0.0006051728162553801,0.0150370014831709,1.2015038797122626,0.008716455901554645,1.8335452356983355,0.8488690179221506,good
1.58,0.017373118330891345,0.022367618290110924,-0.012670200423583043,-0.009894340700461518,1.1599002122010387,0.022288951434695475,1.8128612368156924,0.8964032768365456,good
1.6,0.013520329305596202,0.019188801061629294,-0.03179798851320752,-0.00985946103402739,1.210852931190068,0.040312501967803394,1.7668957197220592,0.8150583058055826,good
1.62,-0.006954857678489258,0.016454838235664324,-0.010957780302143241,-0.006126571443445011,1.3144907288952703,0.00693471845191225,1.7727430551120167,0.8939533946789333,good
1.64,0.007467020892487116,-0.0036222092249941894,-0.0018848361481452784,0.005699535222001115,1.2210283862808282,0.007840342401177224,1.7271300380211556,0.9232172078888774,good
1.66,0.015198874796849188,0.006493588228175551,-0.0018537580412964377,-0.01129871015098822,1.1466236761728066,0.015079501266180488,1.7967817902702037,0.926951432060659,good
1.68,0.0547764990905737,0.005379252941357176,0.018666132667747897,0.0018216612586064167,1.1178434394602392,0.025259930844508418,1.689009615950632,0.8698452677304954,good
1.7,0.001995911692400072,0.006699266001258281,-0.0006865645833538466,0.009239016947806869,1.2066643903128784,0.02383686932716433,1.7226105369975055,0.9785973663345268,good
