timestamp,delta_c,delta_th,delta_l,delta_tlj,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
0.0,-0.27508304660669275,-0.10877726846590788,-0.025457188012344728,-0.010373655137443,1.6636813327483952,0.041531447791842035,1.847900854832978,1.1454494193117057,forward_head
0.02,-0.340341378973417,-0.12016103676378131,-0.014169341827660189,0.0011427200053528643,1.6017310332408705,0.04151061160284958,1.9013357373508697,1.1674710726984987,forward_head
0.04,-0.3461810273092811,-0.09865401052593772,-0.01607219692109321,0.019378971462353796,1.646142113131209,0.01388921299334779,1.9464328867758771,1.146797508146387,forward_head
0.06,-0.3262893418087217,-0.09851225529578937,-0.033765702904951386,0.0390284955614712,1.4871178829390321,0.037283405232577047,1.742744376432113,1.169127006818954,forward_head
0.08,-0.3117751962340993,-0.1288257163769145,-0.021665083404015763,0.012254397259216189,1.633308216602403,0.011097999735382637,1.8943846271963416,1.103190135405341,forward_head
0.1,-0.3285235597689609,-0.10339848410424693,-0.006405476287387975,-0.011486831195863322,1.6295711896166227,0.02233606305817539,1.8868689182755483,1.1984055983018875,forward_head
0.12,-0.3012427906340818,-0.12919202962653661,-0.03250534184719092,0.006508193581390846,1.6060225483173607,0.03187832160191995,1.9013570054339686,1.1213166388147786,forward_head
0.14,-0.3189137211273418,-0.09140823545537863,-0.02719434788520511,-0.002667767708429148,1.533506294621855,0.0340598600286402,1.882148706311321,1.0517213162660266,forward_head
0.16,-0.3406712421306451,-0.12449511937934139,-0.029008228639513026,0.0003574171196026493,1.5440394622684492,0.013315093860751692,1.8190820049597087,1.1284447179685653,forward_head
0.18,-0.3217175033948184,-0.09573695807487945,-0.011874819022076854,0.02110940965313375,1.670018784701906,0.04059174419525507,1.7851510370708596,1.133078419487044,forward_head
0.2,-0.32752137668861386,-0.11468109053824688,-0.016082669249830282,-0.0012907324844317455,1.5192910015870602,0.029336590509994993,1.9526808805507594,1.0994528779534443,forward_head
0.22,-0.33009820022651637,-0.12698884494673093,-0.032243453037573366,-0.017602317913676665,1.5208623750210952,0.02421546752364009,1.7634998155961648,1.194952855200597,forward_head
0.24,-0.34581755977686024,-0.12705886716107131,-0.017376307672854596,0.003198432220340237,1.5693782066161772,0.04396115703519142,1.8004856808653364,1.0803811791264464,forward_head
0.26,-0.2918952383417666,-0.1072841808900792,-0.036234361312037,-0.02794226029569927,1.5883211257415812,0.03537394680625804,1.804994094145956,1.1903164122662155,forward_head
0.28,-0.3438348530667404,-0.11952649598225286,-0.006493276199621505,0.0046758108646637,1.5758911475845985,0.041699662734986515,1.8011500865794408,1.0888892446527911,forward_head
0.3,-0.3188662334503404,-0.10155351417430994,-0.008623569696013004,-0.007365512308727747,1.5319372511700227,0.021015786817085404,1.790244569545259,1.1593007396800803,forward_head
0.32,-0.33137941420529043,-0.12766261207723484,-0.023075853712865982,0.017078801075547496,1.4020582879015764,0.027486480286779493,1.863129291966801,1.1748916120530015,forward_head
0.34,-0.35062875636508756,-0.12658743679127257,-0.011806404678712605,-0.009664424769901788,1.576393553829522,0.013791963045527048,1.8930956214281611,1.1693754665116824,forward_head
0.36,-0.3205535609077016,-0.1246577482423256,-0.02991864705895355,-0.014753669052903123,1.5838656653268386,0.03672931170865715,1.8082509250174204,1.039211974257303,forward_head
0.38,-0.30252998652014845,-0.13991451155988205,-0.020166665732666962,0.0005580118512613229,1.6018663697540918,0.031246414852293996,1.746245238462887,1.175762975042939,forward_head
0.4,-0.31240567743601394,-0.13215469858172624,-0.002561620636705732,-0.021795980230036465,1.5757017335473562,0.009135142272602564,1.8663993217549015,1.2172018844042722,forward_head
0.42,-0.30093228391950033,-0.141585080498246,-0.02243825585930628,-0.008804533246282475,1.5793943816261058,0.011634901349048266,1.9051976241613444,1.2570011703105834,forward_head
