timestamp,delta_c,delta_th,delta_l,delta_tlj,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
0.0,-0.005988069652355947,-0.15043911376467264,-0.29202654782384146,-0.2804914261382056,1.3817094148772695,0.04665500892179463,2.0332569296170404,0.9162103298934248,slouch
0.02,0.000398851996416273,-0.15551535915635667,-0.3394732766991901,-0.24270550263766122,1.3576507226403316,0.035218833993907704,2.0682264318539754,0.9502758811345071,slouch
0.04,0.04691648453090879,-0.1757287011626151,-0.3486147015105039,-0.2652385807419906,1.1923695170896949,0.0460473856451933,2.0452770843542627,0.9076058804022805,slouch
0.06,-0.0012724988995858604,-0.1603939744326575,-0.33591940772032264,-0.28519534024908033,1.2804760506678696,0.032528222143779324,1.9942636419734314,0.9658594158263941,slouch
0.08,0.02196602281513916,-0.15376323265992534,-0.286402303282745,-0.2407399398906308,1.325790985907436,0.0560656640041493,2.0824060587980786,1.0628897704615319,slouch
0.1,0.07369100408375186,-0.17085962595243082,-0.2738305730588591,-0.2839192507164456,1.3318198934667485,0.019208208802040848,2.0992924955402366,0.8636286184644715,slouch
0.12,0.0402580149124862,-0.15549914290987946,-0.2789158694992815,-0.25907717440107697,1.3050306055490009,0.031383141349631084,2.1390776801429876,0.9398003284100064,slouch
0.14,0.03166234983939396,-0.19537045636881228,-0.3241277977434643,-0.23728319506466775,1.2575213282660598,0.02528989424146062,2.1346762606346665,0.9075208657891791,slouch
0.16,0.0015058294193512334,-0.18505782111257388,-0.3226198257292282,-0.23000929140448606,1.2430885906425628,0.0,1.9847237156654625,0.9669787617162977,slouch
0.18,0.032762365248620015,-0.15637162748487118,-0.3209618573176574,-0.22187753512323938,1.3336884647895277,0.06926682033415206,2.1944886560929744,0.9536430101472935,slouch
0.2,0.04097646522650393,-0.19009075403889636,-0.26656350563172937,-0.2474107833381845,1.2505703482537034,0.03891174640802364,2.1020235111996306,0.9801506935149039,slouch
0.22,0.03678823802643633,-0.1513725998593766,-0.30124103713355876,-0.2405724838184183,1.2810266696266266,0.024588745450063256,2.06956749811583,0.8789251240835801,slouch
0.24,0.05439577781292283,-0.1787195790154835,-0.2988900452544838,-0.259813723896194,1.2723686350169228,0.06921145527572985,2.021385100502385,0.9211651837844849,slouch
