timestamp,delta_c,delta_th,delta_l,delta_tlj,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
0.0,0.019883231850507277,-0.020430069454079235,0.014159423385697902,0.0041388472070608175,1.1750612435972336,0.012646732391027815,1.8331416443604818,0.858354084421889,good
0.02,0.03813800491332462,-0.019820978321668854,-0.010541675932892916,-0.004015667730762661,1.100505947503156,0.025262332332348408,1.8648269115238574,0.881852554817062,good
0.04,0.02830574026273718,0.021490164196540592,-0.008139539942704568,-0.018820454157703767,1.2079892388035038,0.00022477899201462482,1.8128164665459805,0.835011342750568,good
0.06,0.028339844094365286,0.006893539371530371,0.023431503614294105,0.016890995320066975,1.2338111613588043,0.027841332415677263,1.7838689914928676,0.8823077204902111,good
0.08,0.023965461732884292,-0.0012278059177439245,0.00453384049584498,-0.010826093208749873,1.162772518520642,0.013425815977993647,1.7462596884567545,0.8726169255216049,good
0.1,0.03817233533728416,-0.012969960338827743,-0.004630272692396948,-0.010540399610333472,1.2464422310816363,0.019121380341550722,1.759012738964415,0.9543091947166396,good
0.12,0.013608484397835293,0.013761334529811625,0.012222771122178133,0.016942873754339043,1.11482475414102,0.018681985165054697,1.7463864161211584,0.9168651538431152,good
0.14,0.01852641599196597,-0.022107184420484944,-0.004888173374323268,-0.019950297713695695,1.2833348014095411,0.01818953392649916,1.8463145780464594,0.9033965985808365,good
0.16,0.024000942585961516,-0.020108086392752147,0.024917485786732158,0.019799806566783942,1.1112527401698382,0.018081213221955314,1.809406067985362,0.8727420720558273,good
0.18,0.006688095547719761,0.003189006065936684,0.0037729568859759125,0.004629958352234305,1.3191243734030953,0.029808476708653713,1.814085591636491,0.9046460311361629,good
0.2,0.023947263200485104,-0.00272888404464496,-0.006386137633134556,0.006070556362220403,1.1989159733916546,0.03367075042261735,1.8382647396509926,0.9060888776163435,good
0.22,0.03471631235510089,0.0015717120233393659,-0.0017074877229869463,-0.0004583816729063983,1.1632519802924952,0.0013223031073505644,1.7927569126334977,0.9129938753902305,good
0.24,0.03539652979695864,-0.00902670860244122,0.013375313594693263,-0.003306536096778762,1.2536326397281612,0.00876494717977715,1.6941220930157992,0.9574194369341216,good
