timestamp,delta_c,delta_th,delta_l,delta_tlj,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
0.0,0.0518466044161654,0.007439550542908259,0.003660088470929306,-0.0006556497187340358,1.182396052325041,0.02141116256501245,1.7198852676088405,0.8639295904539662,good
0.02,0.024640884527429782,0.0020780128255896563,0.0031206780054850716,-0.017013499897609564,1.1206549296585846,0.0014888271771586138,1.808925168896408,0.9477450094606835,good
0.04,0.05012077776732336,-0.004434332227230571,-0.007851158454787052,0.0008001281746764604,1.2918096441117308,0.039658220770186256,1.8071312815549614,0.9292904559550668,good
0.06,0.006443079509080318,-0.012926295099621416,0.008647447512481726,-0.006270881123612485,1.1733352424192316,0.022104161438131827,1.8944693304174223,0.8841370246175937,good
0.08,0.0033460228691524208,0.023444603113195076,-0.0004917571259564917,-0.026985167131849307,1.1523887929205412,0.019017239782025627,1.7644894972220364,0.9204945759595998,good
0.1,0.048999106269287204,-0.006347322586917408,0.007331616181227218,-0.006975233238861165,1.232091043316145,0.023113786146068033,1.7795622040751742,0.9149340596047805,good
0.12,0.018245069746579825,-0.017174719386993973,-0.011803993385559925,-0.011822747253115102,1.2082539898983264,0.025708819140695817,1.6728279448433185,0.8444019572819246,good
0.14,0.011440105835886243,0.005982975021102521,0.0006353085290746331,-0.010736489510233116,1.2118525028864446,0.039820479132593796,1.7184303260616824,0.8518896147229903,good
0.16,0.03695881417476916,-0.0018625117295471491,-0.01989741969652147,0.009369046195710821,1.2062370467961245,0.006566512816602472,1.8616674132456934,0.9092351111002221,good
0.18,0.02911873577547815,0.00326736008927921,-0.02218882868142017,0.01295023098688055,1.1656748432486275,0.017158073616792703,1.8427733561889292,0.9153388474227953,good
0.2,0.011008596713268575,0.0026854067910134353,-0.013044355389685694,-0.02078896227040435,1.2834856617528445,0.00713812058712499,1.8309135240844898,0.8948247099894898,good
0.22,0.024985170640472294,0.008917748776452013,-0.01654522709271987,0.0013239583287054301,1.2077319132344804,0.03913333876193703,1.8316860644868824,0.921684351124859,good
0.24,0.03420125243282097,-0.025493958408450305,0.023305799038499848,0.023242726164677895,1.1165574918640544,0.025496092481101434,1.8840883636469778,0.9080595682726643,good
0.26,0.021195209241373875,0.014172307467212894,0.03410282381109621,-0.003650972604599164,1.1539321960407751,0.02413776445576975,1.8220537821943823,0.974197195811971,good
0.28,0.0034947835574875665,0.0025720286486855828,-0.01619133538416305,0.002901217832655799,1.1946164853617578,0.03560202867937681,1.7811174000468366,0.8916196396202103,good
0.3,0.029605049151610024,0.011330919101429509,0.011801496646506206,-0.027911987388951152,1.185572982712353,0.013864042075218979,1.7712101633545259,0.9718865930289691,good
0.32,0.05720339173180016,0.0026156657237310734,-0.03234750404398651,0.0038113402548174235,1.0857567584889884,0.032359066403409305,1.8188623740114984,0.7542714815214794,good
0.34,0.02273210920763404,-0.011588548007134176,-0.008404015119439385,-0.013708641226435248,1.188115421905601,0.032457770348371134,1.8015194503194019,0.9520081921713424,good
0.36,0.004900664799484234,0.03476703185902341,-0.019044012361599846,-0.0032800976446804436,1.2902741697412932,0.018967351602317876,1.7455986038529556,0.7803336229306704,good
0.38,0.008905572016940783,-0.012487155220302198,-0.01885630580238008,-0.01131792279378446,1.1963169227525838,0.03025918318191648,1.7763150963566665,0.8508410264149255,good
0.4,0.026249380360937637,-0.004065761445044065,-0.008508288758514383,-0.0029341222554981785,1.1763744690131601,0.013772423802285416,1.7877732418599566,0.8615520255252362,good
0.42,0.028991476679662107,0.010827526821131382,0.007803207703160178,-0.004711887959886718,1.1507891098364766,0.021283666812286963,1.7464628829773612,0.8793068998372765,good
0.44,0.007690668550570246,-0.005563152817203656,0.002150664672714969,0.002000646142505089,1.1030439833107941,0.024322090479883634,1.7435315776978257,0.8890545593967465,good
0.46,0.012375611716855597,-0.014383417497855865,-0.005981343822612792,0.013048154699290741,1.2007785403906843,0.028860335822256517,1.778846128887288,0.8661865245156584,good
0.48,0.006569102463044229,0.004462163425246535,0.011572350807400456,-0.006676256557745174,1.1658644720124407,0.015994234378111125,1.8261195835855533,0.8889654192533594,good
0.5,0.011824931460587116,0.008667380189118947,0.003373371298850899,0.01421600532063332,1.2066975134423674,0.03063935714162646,1.8630740448057337,0.807011742229202,good
0.52,0.02600157789554177,-0.01990551240895848,-0.02336405674015089,0.010028034959329116,1.189702063931803,0.016822802455416674,1.892094912186838,0.9233316680140945,good
0.54,0.024477562395224636,-0.004381112221044955,0.01491893520958891,-0.011177661378636789,1.1935411022415805,0.03293836896250746,1.7201837388680794,0.879808214121281,good
0.56,0.04728735174555864,0.007466745499781567,-0.018532516633573994,0.009996282404112083,1.1820437938791837,0.0,1.7890187082204043,0.8635951175225596,good
